valor
-3.3523032314300885
-3.326607398300144
-3.2946368914128343
-3.257086982969726
-3.214707125076621
-3.168260135509964
-3.1184868663223093
-3.0660787117855404
-3.011658968910577
-2.955772854522264
-2.8988850703991655
-2.8413832597874475
-2.783585499372099
-2.725750050712596
-2.6680858611855176
-2.6107626655391667
-2.5539199211560466
-2.497674161374911
-2.4421246414219406
-2.3873573674408166
-2.3334477398970557
-2.28046211549175
-2.2284586087580203
-2.1774874302060305
-2.1275910070861417
-2.0788040692076115
-2.0311538170736325
-1.9846602311286334
-1.9393365342097795
-1.8951897864605476
-1.852221572746946
-1.8104287351325337
-1.7698041044403032
-1.7303371923244273
-1.6920148157754102
-1.6548216372799884
-1.6187406142834044
-1.5837533601305536
-1.5498404248292283
-1.5169815077533353
-1.485155616051719
-1.4543411824802879
-1.4245161551222874
-1.3956580694767322
-1.3677441110844955
-1.3407511745402112
-1.3146559226247
-1.289434847516726
-1.2650643346608212
-1.2415207288805905
-1.2187804016981079
-1.1968198184923438
-1.1756156040370005
-1.1551446050353802
-1.1353839484581645
-1.1163110947401254
-1.0979038851655585
-1.0801405830417379
-1.0629999085063002
-1.0464610670272105
-1.0305037718276242
-1.0151082606016835
-1.0002553069831082
-0.9859262272900635
-0.9721028831019592
-0.9587676802315435
-0.9459035646438401
-0.9334940158467473
-0.9215230382405752
-0.9099751508690319
-0.898835375965233
-0.8880892266356778
-0.8777226939748406
-0.8677222338546299
-0.8580747535876447
-0.8487675986217261
-0.8397885393862947
-0.8311257583786544
-0.8227678375508851
-0.8147037460350671
-0.8069228282260826
-0.7994147922268646
-0.7921696986502245
-0.7851779497639108
-0.7784302789608021
-0.7719177405336998
-0.7656316997335703
-0.7595638230908944
-0.7537060689816089
-0.7480506784216349
-0.7425901660768903
-0.7373173114787189
-0.7322251504376429
-0.7273069666511087
-0.7225562835033371
-0.717966856057412
-0.7135326632413553
-0.7092479002310582
-0.7051069710336635
-0.7011044812752661
-0.6972352311967298
-0.6934942088610121
-0.6898765835747338
-0.68637769952586
-0.682993069638349
-0.6797183696435268
-0.6765494323667964
-0.6734822422271556
-0.6705129299459056
-0.6676377674599024
-0.6648531630337919
-0.6621556565648586
-0.6595419150734502
-0.6570087283713991
-0.65455300490047
-0.6521717677325931
-0.649862150723515
-0.6476213948114852
-0.645446844452692
-0.6433359441853554
-0.6412862353146622
-0.6392953527110733
-0.6373610217149338
-0.635481055140762
-0.6336533503750643
-0.6318758865620127
-0.6301467218718229
-0.6284639908471573
-0.6268259018233738
-0.6252307344188958
-0.6236768370924276
-0.6221626247641595
-0.6206865764984822
-0.6192472332460911
-0.6178431956436702
-0.6164731218696368
-0.6151357255546637
-0.6138297737459214
-0.6125540849241494
-0.6113075270728288
-0.6100890157988362
-0.6088975125040624
-0.6077320226075362
-0.6065915938176537
-0.6054753144541334
-0.6043823118193212
-0.6033117506184826
-0.6022628314286828
-0.6012347892158422
-0.6002268918995143
-0.5992384389648907
-0.5982687601214972
-0.5973172140079859
-0.5963831869423951
-0.5954660917171782
-0.5945653664382664
-0.5936804734073797
-0.5928108980467465
-0.5919561478653624
-0.5911157514658648
-0.590289257591077
-0.589476234209232
-0.5886762676368705
-0.5878889616983745
-0.5871139369210842
-0.5863508297649312
-0.5855992918855109
-0.5848589894295086
-0.5841296023613949
-0.5834108238203076
-0.5827023595060378
-0.5820039270930556
-0.5813152556715104
-0.5806360852141661
-0.5799661660682425
-0.5793052584711519
-0.578653132089146
-0.5780095655779091
-0.5773743461641512
-0.5767472692472917
-0.5761281380203419
-0.5755167631091227
-0.574912962228988
-0.5743165598582417
-0.5737273869274776
-0.5731452805240871
-0.5725700836112189
-0.5720016447604949
-0.5714398178978222
-0.5708844620616598
-0.5703354411731362
-0.569792623817429
-0.5692558830358567
-0.5687250961281446
-0.5682001444643618
-0.5676809133060455
-0.5671672916360516
-0.5666591719966937
-0.5661564503357547
-0.5656590258599754
-0.5651668008956401
-0.564679680755908
-0.5641975736145436
-0.5637203903857301
-0.5632480446096576
-0.5627804523435925
-0.5623175320581614
-0.5618592045385782
-0.561405392790575
-0.5609560219507976
-0.5605110192014452
-0.5600703136889402
-0.559633836446431
-0.559201520319937
-0.5587732998979531
-0.5583491114443463
-0.5579288928343792
