H2_h11
-1.680913644068691
-1.6716855303994949
-1.660249297358897
-1.6468840153214914
-1.6318865286670268
-1.6155575079572744
-1.5981823469535035
-1.5800245458115696
-1.5613155152357354
-1.5422523281776261
-1.5229940078128996
-1.503668572743424
-1.4843707252647218
-1.4651742221327158
-1.4461303227105704
-1.4272756704946756
-1.4086364816055466
-1.3902312445277747
-1.3720757184331611
-1.3541817176195479
-1.3365583324104213
-1.3192164028045883
-1.3021633836413569
-1.2854071533430393
-1.2689535723532888
-1.252807825156638
-1.2369720152917585
-1.2214488870779558
-1.2062365941950084
-1.1913348569539002
-1.176738418420835
-1.1624440570686083
-1.1484471240157164
-1.1347403507332914
-1.1213185953522746
-1.108176098638965
-1.095306690549896
-1.0827046949329553
-1.070365049210251
-1.0582833888316854
-1.0464538907811922
-1.0348744761769921
-1.0235401910986335
-1.0124483818451187
-1.0015950243961078
-0.9909769435291177
-0.9805925542168686
-0.9704382188467391
-0.9605104756075556
-0.9508075249094321
-0.9413256173189616
-0.9320620116975771
-0.9230135600457263
-0.9141774778313044
-0.90555066254973
-0.89712901856855
-0.888909666698965
-0.8808902545781883
-0.8730654031224205
-0.86543320991089
-0.8579895325057567
-0.8507308889664711
-0.8436530527242264
-0.8367539218688876
-0.8300292640605134
-0.8234748755526251
-0.8170880062780874
-0.8108645390175121
-0.8048011219254794
-0.7988944674336544
-0.7931406586525376
-0.7875365588071778
-0.7820784142982378
-0.7767625611781122
-0.7715861220003783
-0.7665456161921117
-0.7616369699044039
-0.7568575933190373
-0.7522043039972109
-0.7476726499491742
-0.7432610341307185
-0.7389645372238085
-0.7347817726432423
-0.7307087289795858
-0.7267421939037834
-0.7228797471277921
-0.7191184023510989
-0.715455289064763
-0.7118869802158115
-0.7084121831269498
-0.7050263615343407
-0.7017284513405325
-0.6985154913410168
-0.6953846393950402
-0.6923344979967815
-0.6893611267421211
-0.6864640142321533
-0.6836394500708545
-0.680885819767089
-0.6782016128106507
-0.6755841115885404
-0.6730313632914974
-0.6705421706268785
-0.6681134812878933
-0.6657449494870389
-0.6634330778807872
-0.6611777117464044
-0.6589761991551533
-0.6568279202279563
-0.6547297700434951
-0.6526819500296395
-0.6506815383181563
-0.648728263646723
-0.646819382636723
-0.6449547877491867
-0.6431331741037393
-0.6413520503671928
-0.639611539502298
-0.6379093080685541
-0.636244993730232
-0.6346170447909542
-0.633024610915346
-0.6314662839542211
-0.6299413509009391
-0.628448539570343
-0.6269872668424421
-0.625555768089812
-0.6241542060543521
-0.6227809396205386
-0.6214356270445348
-0.6201167468487688
-0.6188240689123773
-0.6175567986429599
-0.6163135806024236
-0.6150943390424893
-0.6138978205125866
-0.6127240437185875
-0.6115718504739716
-0.6104407390854356
-0.6093302504102476
-0.608239359905364
-0.6071676917502661
-0.6061149080329046
-0.6050801037185648
-0.6040630151247719
-0.6030628103901875
-0.6020798951529995
-0.6011123024817328
-0.6001611010061422
-0.5992249877200465
-0.59830388829138
-0.5973977541958798
-0.596505370199145
-0.5956261461106886
-0.5947612995771795
-0.593908503633248
-0.5930690192485347
-0.5922417537214202
-0.5914268208606921
-0.5906231717406334
-0.5898315483095891
-0.589050939430963
-0.5882809428432799
-0.587521760598001
-0.5867730217954215
-0.5860343712044812
-0.5853054685403039
-0.5845865720869161
-0.5838767837140472
-0.5831763869127689
-0.5824850925665106
-0.5818026233853644
-0.5811287133545237
-0.580463687498979
-0.5798067192204573
-0.5791575732899631
-0.5785166021710338
-0.5778835869559525
-0.577257740100651
-0.5766394376724472
-0.5760284850924211
-0.5754246951578975
-0.5748284624450086
-0.5742384634272156
-0.5736551063840732
-0.5730788033828949
-0.5725088251669261
-0.5719455940922741
-0.5713878216060562
-0.5708365117946692
-0.5702915287254244
-0.5697521714132588
-0.5692188838084095
-0.5686909746696646
-0.5681688951751275
-0.5676519630559298
-0.5671412031407072
-0.5666348067000059
-0.5661343710952822
-0.5656386628681124
-0.5651481510066569
-0.564662740873682
-0.5641823406913449
-0.5637062977282871
-0.5632350902025831
-0.5627686342022743
-0.5623068482280451
-0.5618490912549358
-0.5613964104480079
-0.5609476077366816
-0.5605037326529207
-0.5600635929258253
-0.5596276805419452
-0.5591959283606533
-0.5587682709835144
-0.5583446446871889
-0.5579249873594677
-0.5575086809329424
-0.5570967817595226
-0.5566881175997985
-0.5562837459782731
-0.5558830548852239
-0.5554854352049486
-0.5550913908151908
-0.5547014252066343
-0.5543143785386558
-0.5539307569591182
-0.5535510661507156
-0.5531741518096726
-0.5528005220413441
-0.5524301319919301
-0.552063489808678
-0.5516994479958693
-0.5513385168552729
-0.5509806551103917
-0.5506258223094267
-0.5502739787998092
-0.5499250857038261
-0.5495796544743918
-0.5492365482131769
-0.5488962801559892
-0.5485588143008138
-0.548224115313241
-0.5478921485076177
-0.5475628798289678
-0.547236275835646
-0.5469123036826895
-0.5465909311058285
-0.5462721264061328
-0.5459558584352538
-0.5456420965812389
-0.5453308107548889
-0.5450219713766316
-0.5447155493638879
-0.5444115161189056
-0.5441098435170385
-0.5438105038954498
-0.5435134700422198
-0.5432187151858386
-0.5429262129850647
-0.5426359375191329
-0.5423478632782962
-0.5420619651546835
-0.5417782184334615
-0.5414965987842852
-0.5412170822530225
-0.5409396452537427
-0.5406642645609585
-0.5403909173021036
-0.5401195809502439
-0.5398502333170038
-0.5395828525457074
-0.5393174171047156
-0.5390539057809581
-0.5387922976736491
-0.5385325721881787
-0.5382747090301737
-0.5380186881997218
-0.5377644899857498
-0.537512094960552
-0.537261483974463
-0.5370126381506689
-0.5367655388801481
-0.5365201678167452
-0.5362765068723633
-0.5360345382122784
-0.5357942442505652
-0.5355556076456363
-0.5353186112958842
-0.5350832383354303
-0.5348494721299687
-0.5346172962727099
-0.5343866945804148
-0.5341576510895187
-0.5339301500523439
-0.533704175933394
-0.5334797134057322
-0.5332567473474362
-0.5330352628381325
