RHF2
11.760950973992724
8.487276332243454
6.702466360602168
5.568551784612644
4.771949253441701
4.170964835691489
3.6936147007423727
3.2996698136557336
2.965251289319208
2.6753379052824284
2.4201128289589837
2.1927708408107547
1.9885254894819382
1.8037728762049845
1.6358063356087276
1.4824965364619802
1.3421291889876068
1.2132995402754416
1.094818906583526
0.9856816569552277
0.885019024950767
0.7920536045666492
0.7061016519675913
0.6265415783621503
0.5528111583751856
0.48439549607543997
0.42082660597710864
0.36167251152238444
0.3065436359751684
0.25508140646488786
0.20696518171786615
0.1619023904122564
0.1196311914559336
0.07991868942250868
0.042555586003728996
0.007356148793333794
-0.025844441960890863
-0.05719279545474221
-0.08681944907831424
-0.11484088210030885
-0.14136119679254205
-0.16647443307699256
-0.19026539821021826
-0.2128113994800891
-0.2341832625341807
-0.2544462788922131
-0.2736607448334671
-0.2918829978173747
-0.3091657782899607
-0.3255582849683971
-0.34110716362664184
-0.35585622116047155
-0.3698469163172793
-0.3831183473061596
-0.39570757173035664
-0.40764996670527653
-0.4189786802611174
-0.429724883836575
-0.43991907685197196
-0.4495890017040424
-0.45876165108465927
-0.4674623630686675
-0.47571540618132524
-0.48354295763186356
-0.49096679223456463
-0.4980075522540511
-0.5046842234543003
-0.5110153284418185
-0.5170181260534514
-0.5227089458499393
-0.5281035390817548
-0.5332165297361737
-0.538062057789797
-0.5426535227871598
-0.5470033120476725
-0.5511234497513637
-0.5550256383211458
-0.5587203555346137
-0.5622178145317517
-0.5655283124976451
-0.5686603678114978
-0.571623579413026
-0.5744254925158314
-0.5770744664938039
-0.5795781139944713
-0.5819433172291035
-0.5841768830953246
-0.5862852432196825
-0.5882747904860477
-0.5901506172225932
-0.5919190876680176
-0.5935846570334166
-0.5951524437029434
-0.5966272844850512
-0.5980131092312688
-0.5993148716637005
-0.600535686733539
-0.6016800370451378
-0.6027512301024511
-0.6037523685769479
-0.6046869975790592
-0.6055581590106485
-0.6063684032436835
-0.6071210681286379
-0.6078180669165565
-0.6084627492360208
-0.6090567427623772
-0.6096028077770941
-0.610102632914625
-0.6105590475535339
-0.6109731961512137
-0.6113476869391269
-0.6116837721448153
-0.6119838588151595
-0.6122490120824347
-0.6124808350889868
-0.612681467191455
-0.6128517249705258
-0.6129935884823422
-0.6131080348213553
-0.6131965882648234
-0.6132603960609538
-0.613300846738591
-0.6133189581787294
-0.6133159930198049
-0.6132928490916294
-0.6132509754389546
-0.6131908532929503
-0.6131138211109022
-0.6130205587939457
-0.6129122993454148
-0.6127896233750019
-0.6126533657464208
-0.6125046136339627
-0.6123438107371576
-0.6121719547039025
-0.6119894054860596
-0.6117970770274848
-0.6115955463164582
